fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2023-2024,March,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,284,63,13890,0,0,90881,0,53582,394.99037,395.34392,0,0,166888,332557,0,277898,521641,14174,0.35355,0,38,31.42,0,0,NA
2023-2024,March,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,253,64,64330,0,0,158787,0,120490,234.6767,234.6767,0,0,292236,582491,0,326712,638793,64583,0,0,58,12.32,2.49,0,NA
2023-2024,June,32,WEST BENGAL,3203,BIRBHUM,0,219.574858286095,23,0,0,381,150,27069,2999,849,408682,116,80889,245.95399,252.53904,128,168,544455,1134825,0,677318,1359067,27450,6.58505,1125,16,24.17,0.28,100,NA
2023-2024,June,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,8,22,2347,0,0,59545,0,35469,36.51991,36.51991,0,0,66280,130366,0,116297,216597,2355,0,0,54,19.71,0,0,NA
2023-2024,June,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,5,199,85394,0,0,234141,0,39442,270.72876,272.47799,0,0,421151,781036,0,873316,1523225,85399,1.74923,0,74,19.6,0,0,NA
2023-2024,June,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,477.777777777778,1,0,0,183,83,84348,18,0,135660,0,14308,117.81562,117.90162,14,16,257818,513861,0,509507,951673,84531,0.086,11,85,0.48,0.03,100,NA
2023-2024,June,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,7,79,23788,0,0,80336,0,110388,135.10597,135.10597,0,0,173353,371226,0,231012,471350,23795,0,0,44,100,0,0,NA
2023-2024,May,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,8,22,2347,0,0,59545,0,35469,24.56944,24.56944,0,0,66280,130366,0,116297,216839,2355,0,0,54,19.71,0,0,NA
2023-2024,May,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,510.133333333333,1,0,0,181,86,84350,15,0,135660,0,14308,78.4637,78.54022,11,13,257818,513861,0,509505,951669,84531,0.07652,10,85,0.99,0.06,100,NA
2023-2024,May,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,239,64,64344,0,0,158787,0,120490,75.07312,75.07312,0,0,292236,582491,0,326706,638783,64583,0,0,58,42.55,0,0,NA
2023-2024,Feb,32,WEST BENGAL,3203,BIRBHUM,0,219.574858286095,23,0,0,520,150,26930,2999,849,408682,116,80889,901.09187,907.67692,128,168,544455,1134825,0,677390,1356849,27450,6.58505,1125,16,28.5,0.27,100,NA
2023-2024,Feb,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,13,80,31776,0,0,274253,0,92892,436.19795,436.19795,0,0,345581,684311,0,404314,775818,31789,0,0,16,19.84,0.07,0,NA
2023-2024,Feb,32,WEST BENGAL,3209,MALDAH,0,208.041755319149,15,0,0,119,138,73493,3760,114,172269,171,55118,651.14774,658.97011,236,236,479327,811880,0,722608,1170173,73612,7.82237,2764,72,5.26,2.91,145.05,NA
2023-2024,Feb,32,WEST BENGAL,3213,BANKURA,0,311.311735061195,16,0,0,699,184,29966,1389,358,512690,42,146226,1037.09928,1041.4234,86,95,514127,1232879,0,686322,1538816,30665,4.32412,796,56,77.32,0.16,100,NA
2023-2024,April,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,602.690845070422,17,0,0,146,206,88839,1420,400,322551,11,166010,111.17562,119.73383,82,121,691990,1458534,0,888432,1775508,88985,8.55821,598,51,40.06,0.08,100,NA
2023-2024,April,32,WEST BENGAL,3213,BANKURA,0,1465.89130434783,13,0,0,52,188,30610,92,34,512690,0,146226,92.4911,93.83972,7,7,514127,1232879,0,686259,1715672,30662,1.34862,66,56,99.77,0,100,NA
2023-2024,April,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,3470.5,1,0,0,115,87,84416,2,0,135660,0,14308,5.724,5.79341,2,2,257818,513861,0,509505,951669,84531,0.06941,1,85,13.84,0.83,100,NA
2023-2024,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,444,128,73799,0,0,574372,0,7372,284.38788,284.38788,0,0,562861,1086684,0,660489,1254341,74243,0,0,39,0.6,4.42,0,NA
2023-2024,July,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,22,70,10272,0,0,15048,0,65927,0,0,0,0,121526,200258,0,127896,208830,10294,0,0,18,0,0,0,NA
2023-2024,July,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5655,0,29059,29.87456,29.87456,0,0,55260,88843,0,55953,89790,4520,0,0,23,0,0,0,NA
2023-2024,July,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,279.737742830712,26,2,0,263,202,35372,2162,321,581024,294,115864,569.55529,575.60322,82,92,776615,1593618,0,914197,1845762,35635,6.04793,767,34,15.61,0,100.42,NA
2023-2024,Aug,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,5,199,85394,0,0,234141,0,39442,442.64961,444.39884,0,0,421151,781036,0,873319,1523143,85399,1.74923,0,74,4.97,0.52,0,NA
2023-2024,Aug,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,284,63,13890,0,0,90881,0,53582,159.48018,159.83373,0,0,166888,332557,0,277898,521933,14174,0.35355,0,38,12.61,0,0,NA
2023-2024,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,477.777777777778,1,0,0,183,83,84348,18,0,135660,0,14308,191.08509,191.17109,14,16,257818,513861,0,509508,951675,84531,0.086,11,85,0.47,0.03,100,NA
2023-2024,Aug,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,7,79,23788,0,0,80336,0,110388,226.19581,226.19581,0,0,173353,371226,0,231013,470481,23795,0,0,44,100,0,0,NA
2023-2024,Oct,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,873,15,0,0,5,60,2608,30,15,98946,0,25877,236.09633,236.35823,2,2,87540,190973,0,140106,286585,2613,0.2619,30,29,0,0,100,NA
2023-2024,Oct,32,WEST BENGAL,3206,HOOGHLY,0,3582,15,0,0,10,203,32921,15,0,551994,0,106338,756.03182,756.56912,1,1,730190,1374027,0,839468,1531587,32931,0.5373,15,11,26.62,2.6,100,NA
2023-2024,Oct,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,3,80,31786,0,0,274253,0,92892,303.89747,303.89747,0,0,345581,684311,0,404313,775825,31789,0,0,16,19.73,0.07,0,NA
2023-2024,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,220.891911764706,27,0,0,451,214,81274,1224,43,152693,0,5104,805.5637,808.267417,45,54,558310,1250860,0,918125,1959816,81725,2.703717,512,63,4.98,0.03,100,NA
2023-2024,Oct,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,284,63,13890,0,0,90881,0,53582,234.42258,234.77613,0,0,166888,332557,0,277898,521933,14174,0.35355,0,38,31.42,0,0,NA
2023-2024,Oct,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,22,70,10272,0,0,15048,0,65927,0,0,0,0,121526,200258,0,127896,208798,10294,0,0,18,0,0,0,NA
2023-2024,Oct,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,279.737742830712,26,2,0,5135,202,30504,2162,321,581024,294,115864,908.56386,914.61179,82,92,776615,1593618,0,914246,1821663,35639,6.04793,767,34,15.61,0,100.42,NA
2023-2024,Sep,32,WEST BENGAL,3203,BIRBHUM,0,219.574858286095,23,0,0,520,150,26930,2999,849,408682,116,80889,407.29247,413.87752,128,168,544455,1134825,0,677355,1357399,27450,6.58505,1125,16,25.38,0.28,100,NA
2023-2024,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,220.891911764706,27,0,0,442,214,81283,1224,43,152693,0,5104,551.38049,554.084207,45,54,558310,1250860,0,918123,1959812,81725,2.703717,512,63,5.36,0.03,100,NA
2023-2024,Sep,32,WEST BENGAL,3214,PURULIA,0,233.939463216131,25,12,0,2218,99,24060,43742,3280,153308,5834,168523,352.39577,454.72557,1738,2010,333652,770154,0,524796,1133595,26278,102.3298,19391,69,0.18,0,100.48,NA
2023-2024,Sep,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,284,63,13890,0,0,90881,0,53582,159.90768,160.26123,0,0,166888,332557,0,277898,521933,14174,0.35355,0,38,12.61,0,0,NA
2023-2024,Sep,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5655,0,29059,37.3432,37.3432,0,0,55260,88843,0,55953,89777,4520,0,0,23,0,0,0,NA
2023-2024,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,279.737742830712,26,2,0,2084,202,33554,2162,321,581024,294,115864,730.31645,736.36438,82,92,776615,1593618,0,914238,1844932,35638,6.04793,767,34,15.61,0,100.42,NA
2023-2024,Nov,32,WEST BENGAL,3201,NADIA,0,225.161520190024,17,0,0,257,177,23808,1263,30,175417,0,18219,721.55451,724.3983,73,75,359615,764047,0,764445,1486017,24065,2.84379,666,55,93.14,0,100,NA
2023-2024,Nov,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,873,15,0,0,5,60,2608,30,15,98946,0,25877,236.09633,236.35823,2,2,87540,190973,0,140106,286585,2613,0.2619,30,29,0,0,100,NA
2023-2024,Nov,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,458,128,73788,0,0,574372,0,7372,518.31103,518.31103,0,0,562861,1086684,0,660533,1253713,74246,0,0,39,5.45,4,0,NA
2023-2024,Nov,32,WEST BENGAL,3209,MALDAH,0,208.041755319149,15,0,0,119,138,73493,3760,114,172269,171,55118,422.30192,430.12429,236,236,479327,811880,0,722604,1170165,73612,7.82237,2764,72,5.26,2.91,145.05,NA
2023-2024,Nov,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,417.788617886179,31,2,0,894,195,88099,7626,2580,322551,26,166010,926.82671,958.68727,241,401,691990,1458534,0,888459,1774241,88993,31.86056,3184,51,26.77,1.26,100,NA
2023-2024,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,220.891911764706,27,0,0,451,214,81274,1224,43,152693,0,5104,806.3962,809.099917,45,54,558310,1250860,0,918126,1959817,81725,2.703717,512,63,4.83,0.03,100,NA
2023-2024,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,259.462310453447,18,24,0,7287,255,191888,81906,6157,320830,217,11781,1060.38662,1272.90182,4312,5618,970984,1728504,0,1403480,2361909,199175,212.5152,38613,69,59.83,0.05,100.67,NA
2023-2024,Nov,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,284,63,13890,0,0,90881,0,53582,265.30992,265.66347,0,0,166888,332557,0,277898,521933,14174,0.35355,0,38,31.42,0,0,NA
2023-2024,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,279.737742830712,26,2,0,5279,202,30360,2162,321,581024,294,115864,908.56386,914.61179,82,92,776615,1593618,0,914267,1821185,35639,6.04793,767,34,15.61,0,100.42,NA
2023-2024,Dec,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,83,156,18268,0,0,69145,0,955,415.93306,416.07355,0,0,214512,341027,0,404797,576699,18351,0.14049,0,20,0.59,0,0,NA
2023-2024,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,464,128,73782,0,0,574372,0,7372,654.68835,654.68835,0,0,562861,1086684,0,660544,1253699,74246,0,0,39,5.45,4,0,NA
2023-2024,Dec,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,195.454545454545,1,0,0,183,83,84348,44,0,135660,0,14308,341.05358,341.13958,24,30,257818,513861,0,509558,951779,84531,0.086,24,85,0.47,0.03,100,NA
2023-2024,Dec,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,253,64,64330,0,0,158787,0,120490,234.6767,234.6767,0,0,292236,582491,0,326712,638793,64583,0,0,58,12.32,2.49,0,NA
2023-2024,Dec,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,8,79,23787,0,0,80336,0,110388,281.71088,281.71088,0,0,173353,371226,0,231017,470490,23795,0,0,44,90.77,0,0,NA
