fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,March,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504710,0,98182,0,0,0,0,669971,1377970,0,914308,1821359,24894,0,0,7,9.13,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105097,0,124098,718.65273,718.65273,0,0,250832,581758,0,523961,1126941,21224,0,0,63,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504710,0,98182,0,0,0,0,669971,1377968,0,914305,1821354,24894,0,0,7,9.13,0,0,NA
2024-2025,March,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73729,0,0,466271,0,5915,799.23582,799.23582,0,0,468290,910075,0,660934,1254436,73729,0,0,39,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504710,0,98184,0,0,0,0,669971,1377972,0,914308,1821361,24894,0,0,7,9.13,0,0,NA
2024-2025,March,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2054,0,0,78437,0,21986,398.63548,398.63548,0,0,69781,152674,0,140168,286678,2054,0,0,10,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518195,0,101732,1253.62256,1253.62256,0,0,669805,1271346,0,839736,1531118,30872,0,0,5,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236095,0,81889,518.72141,518.72141,0,0,300581,600257,0,404321,776007,29988,0,0,11,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,39689,0,0,116008,0,37379,733.80213,733.80213,0,0,334524,570381,0,722772,1170468,39689,0,0,48,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71624,0,0,276103,0,138449,1365.18612,1365.18612,0,0,589503,1253557,0,888411,1773412,71624,0,0,39,26.91,13.55,0,NA
2024-2025,March,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28590,0,0,429014,0,122501,1150.22567,1150.22567,0,0,428788,1038491,0,686013,1538214,28590,0,0,54,100,0,0,NA
2024-2025,March,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,61730,0,0,146407,0,115849,0,0,0,0,272547,546693,0,326724,638835,61730,0,0,56,21.14,24.8,0,NA
2024-2025,March,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4113,0,0,5474,0,28225,53.4643,53.4643,0,0,53592,86549,0,55738,89423,4113,0,0,16,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2772,223,77891,0,0,94251,0,3074,1273.3309,1273.3309,0,0,386183,871157,0,918271,1960336,80663,0,0,60,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166610,0,0,255670,0,9543,1347.72181,1347.72181,0,0,767592,1377411,0,1402170,2357142,166610,0,0,63,99.02,0,0,NA
2024-2025,March,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93592,0,9199,421.37726,421.37726,0,0,185983,367643,0,504710,934351,78462,0,0,84,100,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43475,0,28965,101.753,101.753,0,0,50498,99755,0,116270,216073,2282,0,0,53,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236093,0,81889,351.7363,351.7363,0,0,300581,600245,0,404318,775974,29988,0,0,11,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518195,0,101732,1147.32622,1147.32622,0,0,669805,1271344,0,839735,1531115,30872,0,0,5,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73729,0,0,466274,0,5915,799.23582,799.23582,0,0,468290,910079,0,660946,1254467,73729,0,0,39,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73729,0,0,466274,0,5915,799.23582,799.23582,0,0,468290,910079,0,660947,1254469,73729,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,260.14093,260.14093,0,0,161738,261415,0,406315,578572,18268,0,0,20,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518214,0,101731,746.47731,746.47731,0,0,669811,1271424,0,839734,1531191,32921,0,0,10,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466240,0,5915,524.03814,524.03814,0,0,468295,910023,0,660848,1254183,73782,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64094,0,91412,0,0,0,0,143160,309784,0,231015,470485,23787,0,0,44,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518214,0,101732,746.47731,746.47731,0,0,669811,1271425,0,839734,1531194,32921,0,0,10,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466241,0,5915,524.03814,524.03814,0,0,468295,910025,0,660849,1254187,73782,0,0,39,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504719,0,98185,0,0,0,0,669971,1377993,0,914311,1821393,24894,0,0,7,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336459,0,65414,509.18741,509.18741,0,0,444187,940942,0,677380,1357114,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,374.05012,374.05012,0,0,334524,570376,0,722755,1170428,73561,0,0,72,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276115,0,138464,701.29694,701.29694,0,0,589506,1253613,0,888425,1773501,87860,0,0,50,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173404,0,29397,547.13151,547.13151,0,0,313170,581721,0,873397,1521126,85386,0,0,74,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336462,0,65414,588.67441,588.67441,0,0,444187,940947,0,677380,1357120,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121054,0,13075,546.23616,546.23616,0,0,260685,553847,0,764477,1486240,23808,0,0,55,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43516,0,29030,77.57346,77.57346,0,0,50505,99897,0,116315,216373,2336,0,0,54,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,649.28649,649.28649,0,0,327900,595579,0,1232052,2083370,106885,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173404,0,29397,547.13151,547.13151,0,0,313170,581721,0,873396,1521124,85386,0,0,74,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93584,0,9199,236.26182,236.26182,0,0,185983,367628,0,504665,934214,84348,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146406,0,115848,0,0,0,0,272547,546686,0,326721,638823,64330,0,0,58,41.11,0,0,NA
2024-2025,July,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236072,0,81878,128.11554,128.11554,0,0,300581,600198,0,404317,775891,31776,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94243,0,3074,338.3844,338.3844,0,0,386183,871102,0,918137,1959960,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173393,0,29397,267.61744,267.61744,0,0,313170,581697,0,873379,1521000,85386,0,0,74,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,318.99371,318.99371,0,0,328032,595689,0,1232711,2083881,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,117.80091,117.80091,0,0,187051,374786,0,509622,951916,84348,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105731,0,124778,444.439,444.439,0,0,251062,584145,0,525086,1133172,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105731,0,124778,444.439,444.439,0,0,251062,584145,0,525085,1133170,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466240,0,5915,454.76973,454.76973,0,0,468295,910021,0,660848,1254179,73782,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,649.28649,649.28649,0,0,327900,595578,0,1232041,2083343,106885,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504692,0,98175,0,0,0,0,669971,1377883,0,914296,1821230,30169,0,0,23,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29030,77.57346,77.57346,0,0,50505,99896,0,116315,216369,2336,0,0,54,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276115,0,138465,701.29694,701.29694,0,0,589506,1253619,0,888425,1773509,87860,0,0,50,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121051,0,13075,352.50267,352.50267,0,0,260685,553841,0,764473,1486220,23808,0,0,55,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94244,0,3074,563.28182,563.28182,0,0,386183,871123,0,918143,1960025,80954,0,0,63,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255814,0,9543,758.00626,758.00626,0,0,767925,1379385,0,1403570,2362037,191888,0,0,68,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93583,0,9199,236.26182,236.26182,0,0,185983,367627,0,504651,934187,84348,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105731,0,124778,444.439,444.439,0,0,251062,584144,0,525072,1133136,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93583,0,9199,236.26182,236.26182,0,0,185983,367627,0,504662,934207,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466272,0,5920,225.8445,225.8445,0,0,468295,910071,0,660693,1253976,73782,0,0,39,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276200,0,138531,333.56709,333.56709,0,0,589516,1253862,0,888478,1773935,87860,0,0,50,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95229,0,9390,117.80091,117.80091,0,0,187051,374807,0,509964,952319,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121050,0,13075,352.50267,352.50267,0,0,260685,553839,0,764466,1486195,23808,0,0,55,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336454,0,65410,327.79805,327.79805,0,0,444189,940909,0,677426,1357103,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518197,0,101729,409.13556,409.13556,0,0,669811,1271356,0,839615,1530958,32921,0,0,10,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173394,0,29397,353.23019,353.23019,0,0,313170,581698,0,873380,1521010,85386,0,0,74,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255822,0,9543,485.83181,485.83181,0,0,767939,1379430,0,1403533,2361996,191888,0,0,68,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336455,0,65410,327.79805,327.79805,0,0,444189,940912,0,677429,1357109,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429048,0,122513,373.13838,373.13838,0,0,428798,1038558,0,686125,1538469,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121051,0,13075,352.50267,352.50267,0,0,260685,553840,0,764466,1486196,23808,0,0,55,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236075,0,81885,169.95036,169.95036,0,0,300581,600209,0,404317,775913,31776,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93661,0,9220,154.90788,154.90788,0,0,186052,368033,0,504951,935402,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5482,0,28234,19.8343,19.8343,0,0,53634,86600,0,55785,89479,4520,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429048,0,122513,373.13838,373.13838,0,0,428798,1038560,0,686126,1538473,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105729,0,124772,274.41808,274.41808,0,0,251062,584119,0,525050,1133036,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43510,0,29024,49.29895,49.29895,0,0,50505,99881,0,116299,216311,2336,0,0,54,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466231,0,5915,295.11291,295.11291,0,0,468295,909995,0,660716,1253902,73782,0,0,39,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105729,0,124772,274.41808,274.41808,0,0,251062,584120,0,525050,1133038,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504726,0,98176,0,0,0,0,669981,1377952,0,914300,1821300,30169,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336456,0,65410,327.79805,327.79805,0,0,444189,940918,0,677435,1357128,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,241.83716,241.83716,0,0,334524,570373,0,722676,1170290,73561,0,0,72,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93596,0,9199,154.90788,154.90788,0,0,186006,367718,0,504677,934258,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146406,0,115844,0,0,0,0,272547,546682,0,326719,638817,64330,0,0,58,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64092,0,91431,0,0,0,0,143161,309805,0,231016,470524,23787,0,0,44,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429044,0,122514,373.13838,373.13838,0,0,428794,1038561,0,686123,1538487,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,485.83181,485.83181,0,0,767936,1379443,0,1403559,2362071,191888,0,0,68,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71632,0,0,276098,0,138447,833.56998,833.56998,0,0,589503,1253536,0,888406,1773372,71632,0,0,39,26.91,13.55,0,NA
2024-2025,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43477,0,28970,101.753,101.753,0,0,50498,99765,0,116273,216100,2282,0,0,53,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429012,0,122500,771.87481,771.87481,0,0,428788,1038485,0,686014,1538202,28592,0,0,54,100,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105684,0,124705,580.8695,580.8695,0,0,251037,583897,0,524924,1132641,21224,0,0,63,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466253,0,5915,593.30655,593.30655,0,0,468297,910058,0,660854,1254239,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93585,0,9199,310.47549,310.47549,0,0,185983,367635,0,504673,934253,78462,0,0,84,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518209,0,101730,512.87183,512.87183,0,0,669811,1271406,0,839723,1531155,32921,0,0,10,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429022,0,122502,464.96009,464.96009,0,0,428790,1038492,0,686014,1538209,29967,0,0,56,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,526.5289,526.5289,0,0,327900,595577,0,1232020,2083310,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105731,0,124776,342.69811,342.69811,0,0,251062,584131,0,525070,1133104,24060,0,0,67,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173403,0,29397,438.98131,438.98131,0,0,313170,581720,0,873396,1521111,85386,0,0,74,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336496,0,65420,746.70873,746.70873,0,0,444187,941032,0,677495,1357367,24977,0,0,9,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518187,0,101732,947.20906,947.20906,0,0,669805,1271327,0,839722,1531080,30872,0,0,5,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504702,0,98180,0,0,0,0,669971,1377934,0,914302,1821306,24894,0,0,7,9.13,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,380.26916,380.26916,0,0,161738,261422,0,406441,578714,16594,0,0,12,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2132,223,76116,0,0,94250,0,3074,1050.7579,1050.7579,0,0,386183,871149,0,918236,1960256,78248,0,0,62,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,947.1264,947.1264,0,0,327900,595583,0,1232081,2083443,88974,0,0,82,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518189,0,101732,1047.36049,1047.36049,0,0,669805,1271332,0,839723,1531087,30872,0,0,5,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73729,0,0,466255,0,5915,730.77149,730.77149,0,0,468294,910051,0,660897,1254317,73729,0,0,39,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2644,223,76078,0,0,94250,0,3074,1162.0444,1162.0444,0,0,386183,871151,0,918251,1960283,78722,0,0,61,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2602,223,76078,0,0,94250,0,3074,1050.7579,1050.7579,0,0,386183,871151,0,918249,1960281,78680,0,0,61,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429011,0,122500,863.56552,863.56552,0,0,428788,1038484,0,686013,1538200,28592,0,0,54,100,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71632,0,0,276098,0,138447,811.32978,811.32978,0,0,589503,1253536,0,888406,1773372,71632,0,0,39,26.91,13.55,0,NA
2024-2025,Dec,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255771,0,9543,995.29121,995.29121,0,0,767865,1378643,0,1403369,2360679,166625,0,0,63,47.47,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336479,0,65418,588.67441,588.67441,0,0,444187,940999,0,677422,1357229,24978,0,0,9,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261415,0,406380,578643,16594,0,0,12,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236087,0,81888,310.4042,310.4042,0,0,300581,600236,0,404317,775959,29988,0,0,11,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466246,0,5915,524.03814,524.03814,0,0,468295,910044,0,660850,1254217,73728,0,0,39,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173404,0,29397,632.649,632.649,0,0,313170,581722,0,873397,1521129,33730,0,0,35,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,18778,0,0,64096,0,91412,0,0,0,0,143160,309788,0,231015,470490,18778,0,0,29,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466248,0,5915,593.30655,593.30655,0,0,468295,910049,0,660850,1254226,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255771,0,9543,995.29121,995.29121,0,0,767867,1378655,0,1403379,2360705,166625,0,0,63,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121059,0,13075,629.74317,629.74317,0,0,260685,553857,0,764479,1486266,22419,0,0,52,5.02,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518217,0,101733,746.47731,746.47731,0,0,669811,1271435,0,839738,1531212,30872,0,0,5,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236093,0,81888,310.4042,310.4042,0,0,300581,600244,0,404317,775970,29988,0,0,11,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466247,0,5915,524.03814,524.03814,0,0,468295,910045,0,660850,1254221,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93584,0,9199,273.26787,273.26787,0,0,185983,367632,0,504673,934249,78462,0,0,84,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4113,0,0,5474,0,28225,33.41488,33.41488,0,0,53592,86549,0,55738,89423,4113,0,0,16,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121058,0,13075,629.74317,629.74317,0,0,260685,553856,0,764479,1486265,22419,0,0,52,5.02,0,0,NA
