fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Feb,32,WEST BENGAL,3201,NADIA,9651080,177.300704962305,39,1823,6461.81160855003,31173,0,51244,10237058,1882870,209051,216295,21572,848.52227,25460.70987995,262240,348106,420542,890927,5497,870635,2085065,82417,18150.3760014,4330213,81,49.29,56.69,100.08,NA
2021-2022,Feb,32,WEST BENGAL,3203,BIRBHUM,14932102,190.530145187893,34,6754,10994.361823068,70020,0,102834,15790577,4846042,435611,929413,85901,835.77509,41915.946197174,462538,690840,582001,1206050,8330,800297,1814057,172854,30085.809284106,7915820,74,65.62,62.11,100.04,NA
2021-2022,Feb,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,1155830,203.815835464195,34,203,519.043375106,1165,0,2653,1632751,707977,66507,505489,39830,129.05399,3975.902456806,46917,54623,73881,146275,3168,126658,261666,3818,3327.8050917,1028686,62,57.18,81.44,99.99,NA
2021-2022,Feb,32,WEST BENGAL,3208,COOCHBEHAR,13954400,195.941398461318,48,3754,39279.0906329134,94018,0,64294,22948335,11246794,603534,132817,7943,748.59131,84992.9704655014,470056,679671,586868,1131208,13130,703181,1533611,158312,44965.288522588,14121290,48,53.9,60.21,99.95,NA
2021-2022,Feb,32,WEST BENGAL,3211,PURBA MEDINIPUR,12788090,197.666008993804,51,3700,21913.1019439012,186532,0,136436,19333533,1771549,194191,68382,6508,1127.52895,61256.4539725012,373073,581949,663329,1483143,22351,997739,2470574,322968,38215.8230786,8933293,81,62.01,50.32,100.17,NA
2021-2022,Feb,32,WEST BENGAL,3212,MURSHIDABAD,12121539,185.785928471445,45,1024,9289.425814357,116720,0,161391,15491855,1217396,167200,153683,21578,1052.87431,39123.986773557,343457,447144,682155,1244527,7730,1445100,2943483,278111,28781.6866492,4945104,91,81.75,48.14,100.54,NA
2021-2022,Feb,32,WEST BENGAL,3214,PURULIA,9225730,188.133682419185,48,3916,5989.390830066,37453,0,83069,12520961,2053738,181188,2468808,191307,717.75667,30263.292503636,256353,413739,375298,870721,10679,622513,1707961,120522,23556.14500357,5694923,87,75.78,58.46,100.21,NA
2021-2022,Feb,32,WEST BENGAL,3216,24 PARGANAS SOUTH,33019527,203.948303145507,55,3853,63068.4801515611,195283,5,249874,45401524,8087391,352573,344339,13335,1290.94884,156955.066791761,813288,1189278,1063458,1882977,62173,1745011,3268653,445157,92595.6378002,19174883,79,53.32,63.37,99.99,NA
2021-2022,Feb,32,WEST BENGAL,3222,JHARGRAM,4521174,204.904613523002,45,752,5536.317143983,16545,0,30246,6573289,1270001,90209,1879606,123573,428.90167,19434.191235183,144671,217700,192634,408941,10323,262627,663498,46791,13468.9724212,2718108,63,49.52,70.55,100.15,NA
2021-2022,March,32,WEST BENGAL,3211,PURBA MEDINIPUR,12906990,205.925061646173,54,3804,21913.1019439012,194640,0,132754,20576622,1897666,194194,72671,6508,1298.16284,65583.6863221012,380845,601872,663349,1483173,28147,999276,2473065,327394,42372.4215382,9582542,81,56.63,48.23,100.16,NA
2021-2022,March,32,WEST BENGAL,3213,BANKURA,17998331,179.331186861817,50,4961,8408.331367279,38226,0,56888,21861668,8777597,624523,2588417,185542,1058.37806,48671.4981194691,431383,811562,547182,1479866,32272,731788,1863127,95114,39204.7886921901,10531382,78,62.56,82.69,99.99,NA
2021-2022,March,32,WEST BENGAL,3214,PURULIA,9298379,195.370376750693,50,4045,5989.390830066,41815,0,82235,13230906,2147048,181190,2606687,191312,826.36025,32665.021979796,262545,427614,375316,870753,12685,626507,1712100,124050,25849.27089973,6026486,87,71.71,56.33,100.28,NA
2021-2022,March,32,WEST BENGAL,3216,24 PARGANAS SOUTH,33297815,212.349351566091,58,3952,63071.3183099611,201139,5,260282,48257996,8613098,352594,364094,13337,1461.23962,167008.099514751,830586,1222688,1063539,1883085,74357,1749620,3274513,461421,102475.54158479,20398122,79,55.84,64.78,100.04,NA
2021-2022,March,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,4077133,198.512726251887,39,496,3310.61471310306,27342,0,16170,5167358,1349800,104486,772839,60170,374.58221,13943.0601640981,131175,190512,190814,377464,6049,310595,601921,43512,10257.863240995,2315434,57,58.67,77.11,99.78,NA
2021-2022,Nov,32,WEST BENGAL,3207,JALPAIGURI,9480782,196.554268462359,38,1074,7228.37648919,11042,0,40612,11413466,4309274,290964,1487766,98995,391.94458,30053.97567169,293761,404241,368072,724469,3194,455700,1089912,51654,22433.6546025,5998219,20,63.63,81.05,99.69,NA
2021-2022,Nov,32,WEST BENGAL,3209,MALDAH,10373337,191.747689853571,36,14564,30747.7265083768,23809,0,105542,10971811,1535558,193721,519821,61508,549.04818,52334.9688159768,299741,386135,536694,909421,3423,959264,1872266,129351,21038.1941276,5826645,79,52.5,45.67,101.46,NA
2021-2022,Nov,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,18935898,201.436429363925,39,2472,19766.510681873,47563,0,128085,20375042,4329664,332267,1874638,175128,1011.49751,61820.765278073,520467,774341,711533,1498796,16473,951606,2219737,175648,41042.7570862,8490019,65,56.15,69.01,100.19,NA
2021-2022,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,31280807,199.760954959842,47,3366,63068.4801515611,155740,5,277637,34421971,6145238,351853,259729,13317,1197.79336,133027.931497161,728989,1039002,1059986,1878096,30265,1716930,3233739,433377,68761.6579856,14462888,79,53.43,63.44,99.9,NA
2021-2022,Dec,32,WEST BENGAL,3206,HOOGHLY,26249135,193.068175886573,40,4456,20114.40465764,25791,0,37897,26934745,10498340,560418,1904638,107956,929.63592,73046.4614288399,668123,909580,745415,1397570,22190,903077,1822600,63688,52002.4208511999,11006181,27,43.81,76.68,100.09,NA
2021-2022,Dec,32,WEST BENGAL,3208,COOCHBEHAR,13801471,190.832637547568,39,3350,39279.0906329134,92991,0,63327,17262210,8480878,603505,102473,7943,696.62327,72917.6445449134,434256,597290,586814,1131117,4174,702431,1533090,156318,32941.930642,10728309,48,55.05,60.6,99.92,NA
2021-2022,Dec,32,WEST BENGAL,3209,MALDAH,10779926,195.031975032873,39,15868,30747.7265083768,24817,0,105625,12644787,1786770,193855,603385,61552,549.04818,55958.1525131768,323778,420854,537260,910310,4894,962460,1877127,130442,24661.3778248,6727225,79,54.3,47.17,101.41,NA
2021-2022,Dec,32,WEST BENGAL,3213,BANKURA,17595848,171.686429521199,44,4827,8408.331367279,32379,0,61097,19186748,7687866,624511,2264766,185526,854.37622,42203.750169709,427525,790251,547147,1479807,18305,722573,1851471,93476,32941.04258243,9247357,78,62.91,82.72,99.99,NA
2021-2022,Dec,32,WEST BENGAL,3221,KALIMPONG,2720348,193.758334954462,70,354,6855.077643472,1511,0,3799,3608598,234583,5847,1152972,30015,0,13847.037043472,51371,68186,56177,91698,10707,64928,146905,5310,6991.9594,1888632,23,50.22,72.11,100.14,NA
2021-2022,Oct,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,1919924,159.747836621422,35,667,1234.699768316,2103,0,5275,2400939,1195540,109826,387298,27692,273.68885,5343.836729416,67516,96091,97651,212891,2762,162845,376183,7378,3835.4481111,1233255,67,53.66,76.3,100,NA
2021-2022,Oct,32,WEST BENGAL,3203,BIRBHUM,11574673,192.25035476836,27,6316,10994.361823068,48544,0,118997,12010712,3753975,435574,749289,85901,706.75099,34791.749243274,430618,624639,581918,1205920,3226,798363,1813949,167541,23090.636430206,6040965,73,66.1,65.93,100.04,NA
2021-2022,Oct,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,920570,196.182245356859,30,146,519.043375106,696,0,2925,1055320,441728,66411,353171,39766,106.93329,2696.327136806,34328,39209,73734,146030,583,124632,260221,3621,2070.3504717,656411,63,54.58,79.36,100,NA
2021-2022,Oct,32,WEST BENGAL,3209,MALDAH,10339754,192.86151331232,34,13479,30747.7265083768,22250,0,103000,9339394,1313640,193633,449692,61463,491.35203,49251.1751409768,268919,345767,535882,908301,2454,952350,1862719,125250,18012.0966026,4944974,78,49.69,43.74,101.68,NA
2021-2022,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,9779537,194.051618946703,38,2770,21913.1019439012,112957,0,188026,11083237,961501,194143,33646,6507,938.35874,44358.6615141012,291420,420706,662643,1481960,4964,985170,2455486,300983,21507.2008302,4990708,81,63.44,45.08,100.29,NA
2021-2022,Oct,32,WEST BENGAL,3215,24 PARGANAS (NORTH),7728346,190.801478301848,36,859,13157.1096021141,53856,0,114723,9820652,2794197,286742,545277,47931,766.06586,32661.1246569942,272369,340364,504154,941281,3781,977851,1966395,168579,18737.94919488,5019791,80,54.62,47.96,100.29,NA
2021-2022,Oct,32,WEST BENGAL,3216,24 PARGANAS SOUTH,20639816,202.47715837334,44,3095,63068.4801515611,145487,5,281929,30305751,5371843,350816,238789,13298,1079.95816,125510.661760061,681327,962525,1055530,1871574,22359,1699942,3209429,427416,61362.2234485,12709900,79,52.75,61.35,99.91,NA
2021-2022,Oct,32,WEST BENGAL,3221,KALIMPONG,1778797,209.019730412713,61,265,6855.077643472,1509,0,3333,2539734,168646,5845,804782,30011,0,12163.622803472,41030,53684,56077,91576,5588,64797,146809,4842,5308.54516,1329488,22,47.21,72.08,100.2,NA
2021-2022,Sep,32,WEST BENGAL,3203,BIRBHUM,11403156,185.543009144399,26,6182,10994.361823068,45966,0,119913,11361818,3563753,435535,712909,85899,622.56006,32697.980893778,422399,608385,581873,1205840,2568,798238,1813717,165879,21081.05901071,5715560,73,66.38,66.46,100.03,NA
2021-2022,Sep,32,WEST BENGAL,3206,HOOGHLY,18956108,179.93226819766,34,4292,20114.40465764,22625,0,39989,21884777,8617666,560267,1602358,107935,736.23089,60228.4111937399,642597,859488,744521,1396361,9932,900011,1820006,62614,39377.7756460999,8932567,27,44.77,75.59,100.11,NA
2021-2022,Sep,32,WEST BENGAL,3213,BANKURA,11429206,174.630874887815,37,4607,8408.331367279,27560,0,63723,15556894,6275142,624386,1882713,185478,680.78629,36256.257754849,418222,748581,546835,1479253,7821,700763,1821497,91283,27167.14009757,7521324,78,62.71,83.03,99.98,NA
2021-2022,July,32,WEST BENGAL,3201,NADIA,3702074,148.473185503708,24,1311,1725.565599198,13836,0,61746,4756444,825712,208945,97720,21543,380.26392,9167.873442698,192846,242422,419241,889284,258,807860,2015631,75582,7062.0439235,1981574,82,58.67,60.41,100.03,NA
2021-2022,June,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,1040854,119.437732565336,27,477,251.695680071,915,0,5848,1211810,600036,109590,196004,27607,112.72276,1811.776827071,43712,59400,97172,212180,709,158508,369751,6763,1447.358387,631348,69,63,68.13,100,NA
2021-2022,June,32,WEST BENGAL,3205,HOWRAH,286885,156.480854521983,17,190,3195.29581287101,5231,0,35390,959004,169704,77080,3289,1033,168.03552,4863.98898697101,54439,61463,241384,380834,16,384523,620284,40621,1500.6576541,437661,60,39.23,37.24,100.81,NA
2021-2022,June,32,WEST BENGAL,3212,MURSHIDABAD,1446548,130.818397149494,24,406,3039.518950175,37894,1,170870,3093626,191683,166895,24891,21521,371.70894,7458.259837175,127663,150559,676625,1237826,17,1385659,2870863,208764,4047.031947,984734,90,80.56,27.62,99.6,NA
2021-2022,June,32,WEST BENGAL,3215,24 PARGANAS (NORTH),1670732,144.717017694059,22,436,3921.06942381302,29780,0,128764,3427026,1005329,285896,181865,47799,319.63201,9200.19125661302,150463,182251,501166,937199,107,929036,1898938,158544,4959.4898228,1702918,80,62.16,50.55,100.26,NA
2021-2022,June,32,WEST BENGAL,3218,DINAJPUR UTTAR,3116059,132.939938085458,29,762,3575.13527943398,25787,0,121355,3194403,748232,167820,81724,19386,131.91475,7953.68739983398,106496,155058,307286,621990,154,561369,1263189,147142,4246.6373704,1734825,84,75.89,75.41,100,NA
2021-2022,March,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,2652620,166.488337440257,47,775,1234.699768316,2892,0,4722,3318786,1692634,109840,541166,27710,379.86794,7139.959342916,69674,103419,97700,212958,5950,163767,377223,7614,5525.3916346,1729063,65,51.9,76.56,100,NA
2021-2022,March,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,20439027,211.749897818394,50,2993,19766.510686873,64344,0,122220,28956288,6025850,332319,2624926,175164,1262.54682,82343.967758873,579107,907282,711991,1499526,50339,962236,2232417,186564,61314.910252,12372567,64,53.61,62.53,100.41,NA
2021-2022,March,32,WEST BENGAL,3215,24 PARGANAS (NORTH),10899987,196.273441069486,52,1060,13157.1096021141,71743,0,104752,16147424,4416084,286857,803339,47946,1037.67226,45887.8865909942,309029,410879,504492,941758,33423,987755,1980254,176495,31693.1047288801,8293559,79,52.5,50.53,100.35,NA
2021-2022,March,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),5548586,214.233343816522,74,322,11004.131633496,6083,0,10886,9138441,652856,15572,3006282,68399,434.94641,31016.665770496,121852,152291,124800,207381,23903,156211,310323,16969,19577.587727,4769822,14,33.06,58.01,100.45,NA
2021-2022,Aug,32,WEST BENGAL,3206,HOOGHLY,17745887,172.904068118404,29,4095,19419.219242889,19348,0,42290,17885974,7025641,560013,1332968,107901,614.04224,50958.838151489,614938,808820,743596,1395075,4116,897312,1816451,61638,30925.5766686,7311458,28,45.71,73.82,100.14,NA
2021-2022,Aug,32,WEST BENGAL,3213,BANKURA,9898995,164.254179887736,34,4462,8170.387504474,25395,0,64934,13911393,5602311,624262,1692161,185450,571.50214,31591.9341275839,407013,718782,546618,1478882,4926,698820,1818019,90329,22850.0444831099,6734200,78,63.57,82,99.98,NA
2021-2022,Aug,32,WEST BENGAL,3221,KALIMPONG,1374578,182.679398975639,52,238,6855.077643472,1029,0,3642,1895231,122121,5844,597515,29958,0,10317.274243472,36069,46843,55971,91419,2614,64635,146592,4671,3462.1966,995692,22,40.21,69.78,100.01,NA
2021-2022,May,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,164681,99.4163403544586,17,41,68.964286653,177,0,2752,107770,41955,66095,42903,39498,24.36074,200.466016653,6302,6901,73006,144861,0,118460,250028,2929,107.14099,66649,63,62.9,65.45,100,NA
2021-2022,May,32,WEST BENGAL,3205,HOWRAH,120116,151.022098846692,15,67,1084.692058217,2063,1,36379,276509,46339,76940,360,1026,72.79678,1575.078533517,17652,19786,240447,379748,5,382808,618283,38442,417.5896953,128696,60,27.67,24.02,102.41,NA
2021-2022,May,32,WEST BENGAL,3208,COOCHBEHAR,1579852,78.1355267291112,18,535,4466.53760408595,5761,1,138385,1717790,651345,601143,10602,7921,194.63019,6003.37205868595,93901,114817,583101,1124831,0,691661,1514543,144146,1342.2042646,966501,48,39.84,44.36,99.95,NA
2021-2022,May,32,WEST BENGAL,3213,BANKURA,1920038,128.900501445463,18,676,634.636196931,10020,0,66257,1421690,486495,622462,166100,184913,173.23129,2640.433025931,77754,110088,541513,1470145,3,677935,1786813,76277,1832.565539,724524,79,61.93,50.02,99.98,NA
2021-2022,May,32,WEST BENGAL,3214,PURULIA,705889,115.721251370115,20,593,851.054624265,3511,0,88469,936965,110101,179906,161176,189778,133.75006,2069.072307165,44862,60209,368981,861327,1,581379,1651929,91980,1084.2676229,415573,85,75.48,31.79,100.82,NA
2021-2022,May,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),484532,147.227947276247,16,28,1073.971596712,739,0,12580,130188,8953,15403,42857,67400,71.94793,1337.592646712,7701,8053,121655,203412,0,149190,305039,13319,191.67312,69477,13,48.15,48.26,102.97,NA
2021-2022,Oct,32,WEST BENGAL,3207,JALPAIGURI,7020496,198.88415066204,35,1020,7228.37648919,10625,0,40019,10083907,3786331,290949,1295452,98978,352.20156,27635.87083969,288002,386428,368036,724409,1831,455490,1089564,50644,20055.2927905,5254368,21,63.39,80.45,99.71,NA
2021-2022,Oct,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,15701054,202.990918646529,36,2370,19766.510681873,43775,0,129503,18287382,3881140,332228,1731183,175069,907.22868,57795.464080073,500788,737150,711016,1497999,12264,943088,2208008,173278,37121.7247182,7564083,65,56.09,68.67,100.2,NA
2021-2022,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,5801038,189.48577044725,44,1309,8440.10563698995,47146,0,108527,7752179,1862763,168107,208301,19427,311.01409,23440.3958315899,172693,260943,308840,624549,7898,595556,1322190,155673,14689.2761045999,4323276,85,69.99,72.91,99.99,NA
2021-2022,April,32,WEST BENGAL,3205,HOWRAH,48622,130.715272143274,12,14,0,805,94,35003,51370,5602,76916,25,1026,35.88089,103.0293253,4136,4460,240233,379503,0,382188,617558,35808,67.1484353,22271,62,6.09,11.4,103.4,NA
2021-2022,April,32,WEST BENGAL,3207,JALPAIGURI,54098,66.785750610883,14,14,0,233,48,41906,80621,33417,290277,6412,98773,40.73782,94.58116,5409,6724,366653,722298,0,450527,1081658,42139,53.84334,38929,23,13.15,28.85,99.84,NA
2021-2022,April,32,WEST BENGAL,3208,COOCHBEHAR,789926,133.796372299293,14,48,0,3298,35,137400,197078,75609,601083,558,7921,129.75346,393.4366746,13179,15355,582936,1124554,0,691276,1514275,140698,263.6832146,102631,48,41.17,41.66,100.14,NA
2021-2022,April,32,WEST BENGAL,3209,MALDAH,984690,289.177458188082,18,299,0,664,55,96561,294892,29371,192365,8644,61177,0,852.76119,15972,19214,527025,896697,0,906785,1802620,97225,852.76119,154438,75,37.9,41.53,143.21,NA
2021-2022,April,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,2000000,101.731355844654,17,101,0.06,2651,10,132209,667901,106983,330830,50071,174102,108.00887,787.533613,39082,48459,698664,1478048,0,880363,2117430,134860,679.464743,300785,64,20.73,27.23,100.53,NA
2021-2022,April,32,WEST BENGAL,3215,24 PARGANAS (NORTH),617183,338.59744598265,19,10,0,1599,119,140748,98672,49635,285466,4025,47764,87.07974,421.1806119,5074,6079,499624,935041,0,924191,1892451,142347,334.1008719,49230,79,31.89,34.66,100.79,NA
2021-2022,April,32,WEST BENGAL,3222,JHARGRAM,112554,109.984986409129,19,94,0,797,1,36669,399165,74750,89871,94962,123278,42.07499,481.096561,20838,26061,191209,406869,0,256818,658364,37466,439.021571,154662,66,44.32,42.9,101.95,NA
2021-2022,July,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,301641,183.955374605612,24,92,185.242745948,446,0,2882,532787,218952,66199,187621,39596,55.95148,1221.284547648,21914,24557,73181,145154,30,119474,251672,3328,980.0903217,331918,63,52.29,75.61,100,NA
2021-2022,July,32,WEST BENGAL,3205,HOWRAH,508523,171.005361698449,21,297,3197.45782287101,7285,0,34707,1931927,355959,77353,7258,1034,203.91641,6705.07298697101,90937,103890,243785,383639,176,407705,646145,41992,3303.6987541,850714,59,44.82,51.29,100.47,NA
2021-2022,July,32,WEST BENGAL,3206,HOOGHLY,11179741,153.833474271576,23,3698,7292.819704904,14276,0,45405,13266922,5203923,559697,990623,107848,441.10038,28142.887126404,571451,736921,742352,1393456,1129,894241,1812922,59681,20408.9670415,5410573,28,46.58,71.09,100.21,NA
2021-2022,July,32,WEST BENGAL,3214,PURULIA,1617856,174.916188896094,27,2062,1739.640657887,13306,0,88965,4350100,710717,180580,806440,190554,313.51834,9662.18813105601,155425,232755,372559,866440,252,596872,1673836,102271,7609.029133169,1984694,86,80.9,57.57,100.31,NA
2021-2022,July,32,WEST BENGAL,3215,24 PARGANAS (NORTH),2165739,167.714877972705,26,584,3922.95920501302,38295,0,123700,5425909,1560102,286205,300355,47870,406.1112,13429.127063273,203148,247135,502684,939198,349,949327,1926192,161995,9100.05665825999,2737077,80,54.36,44.67,100.21,NA
2021-2022,July,32,WEST BENGAL,3216,24 PARGANAS SOUTH,5509736,176.998772124031,31,2186,16747.1381311824,57166,4,340719,14657930,2655393,347849,132620,13169,558.32946,43249.8237099824,463117,635243,1037383,1845083,3279,1632702,3114622,397885,25944.3561188,6029246,80,50.89,48.55,99.95,NA
2021-2022,July,32,WEST BENGAL,3220,ALIPURDUAR,1568372,187.694407415186,27,581,2355.02435649099,6103,0,55217,6247072,1487279,161325,1397961,120991,156.90428,14237.333407691,227315,301916,295722,588363,755,361450,871185,61320,11725.4047712,3104557,51,68.43,76.47,100.03,NA
2021-2022,Sep,32,WEST BENGAL,3201,NADIA,6516869,169.094397960636,32,1684,6461.81160855003,21454,0,59122,7810868,1425259,209018,161292,21569,636.84922,20306.40104865,240744,312046,420274,890582,2121,836783,2051555,80576,13207.7402201,3303264,81,51.5,62.18,100.04,NA
2021-2022,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),7404484,180.138871306775,34,813,13157.1096021141,50465,0,117410,8947262,2578149,286700,501205,47930,685.77298,29960.3793617741,262910,327143,503939,940953,2410,972633,1958952,167875,16117.49677966,4558752,80,53.95,46.85,100.19,NA
2021-2022,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,19898614,186.962694652459,40,2891,63068.4801515611,129126,5,292349,26117895,4739580,350129,219197,13298,959.42976,112858.630190061,637529,893943,1052449,1866936,14759,1686675,3189828,421475,48830.7202785,10914908,79,52.67,58.64,99.92,NA
2021-2022,Sep,32,WEST BENGAL,3220,ALIPURDUAR,5882766,210.768015526784,36,706,10096.6081651364,9144,0,55399,9234108,2189216,161640,2116754,121398,262.06142,29821.2157683364,253770,353598,296755,590108,4491,364565,876208,64543,19462.5461832,4611173,51,73.31,80.18,100.03,NA
2021-2022,Sep,32,WEST BENGAL,3221,KALIMPONG,1724080,195.327880076408,61,260,6855.077643472,1477,0,3328,2427479,158893,5844,772094,30001,0,11596.620913472,39737,52003,56059,91544,4947,64769,146777,4805,4741.54327,1275102,22,45.83,71.62,100.03,NA
2021-2022,Dec,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,2563501,159.315330645348,39,709,1234.699768316,2590,0,4867,2713557,1364173,109840,437517,27702,304.86636,5862.678435116,68630,98914,97690,212944,3444,163738,377556,7457,4323.1123068,1399713,66,52.95,75.98,100,NA
2021-2022,Dec,32,WEST BENGAL,3203,BIRBHUM,14742378,189.849237259387,30,6550,10994.361823068,59974,0,110911,13866299,4263704,435604,837687,85901,785.90234,38105.327050674,447408,657554,581991,1206034,5209,798594,1813611,170885,26325.062887606,6974339,74,65.35,62.45,100.04,NA
2021-2022,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,1135518,200.951121307542,33,187,519.043375106,1093,0,2614,1415419,601856,66500,449881,39821,119.06866,3482.412386806,42242,48782,73863,146246,2103,125973,262236,3707,2844.3003517,884176,62,56.87,80.85,99.99,NA
2021-2022,Dec,32,WEST BENGAL,3215,24 PARGANAS (NORTH),10600360,184.631680258465,41,963,13157.1096021141,60138,0,110114,12330941,3363104,286840,624455,47943,846.1234,36770.0565620941,293607,374142,504428,941671,9257,984539,1976261,170252,22766.82355998,6365170,80,56.63,48.97,100.27,NA
2021-2022,Dec,32,WEST BENGAL,3218,DINAJPUR UTTAR,8455074,186.680222165447,50,1450,8440.10563698995,54664,0,102441,9487704,2228781,168226,251590,19441,345.33355,26497.1060925899,188798,292439,309140,625113,12513,606103,1340352,157105,17711.6669056,5282866,85,69.55,72.69,100.06,NA
2021-2022,Dec,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),5370813,195.199784707402,59,308,11004.131633496,4841,0,11554,6858573,489964,15563,2285268,68327,400.12511,24792.176473496,115068,140053,124621,207101,7416,156401,312934,16395,13387.91973,3593360,13,31.77,58.94,100.49,NA
2021-2022,Dec,32,WEST BENGAL,3222,JHARGRAM,4428268,196.568213500377,40,686,5536.317143983,15064,0,31513,5557667,1068771,90189,1598307,123569,400.45962,16861.383498183,136496,200704,192597,408893,6182,262249,664052,46577,10924.6067342,2275854,63,46.29,68.2,100.13,NA
2021-2022,Nov,32,WEST BENGAL,3208,COOCHBEHAR,13238909,194.220055036411,35,3066,39279.0906329134,90639,0,64533,14422452,6924782,603415,85116,7943,696.62327,67987.0081149134,406349,544609,586687,1130910,2058,701482,1531843,155172,28011.294212,8917850,48,54.55,60.26,99.9,NA
2021-2022,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,11961504,188.481534114572,41,3012,21913.1019439012,128332,0,178789,13223191,1154746,194169,41815,6508,1044.33294,47880.7081396012,315404,465193,663059,1482656,8063,994400,2467843,307121,24923.2732557,5953780,81,63.56,47.84,100.24,NA
2021-2022,Nov,32,WEST BENGAL,3214,PURULIA,8618133,185.693558533176,40,3394,5989.390830066,29411,0,89023,9275357,1538674,181091,1799043,191163,668.37352,23881.504830022,231098,360639,374829,869980,4256,612090,1694651,118434,17223.740479956,4194944,87,76.77,58.96,100.19,NA
2021-2022,Nov,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,3776375,190.544410574456,33,438,3310.61471310306,25882,0,15396,3929649,1021338,104449,558789,60159,303.90494,11102.2461777981,116851,165488,190729,377333,2791,310640,603947,41278,7487.72652469501,1746027,58,64.58,84.17,99.71,NA
2021-2022,Feb,32,WEST BENGAL,3207,JALPAIGURI,11129556,206.056488971474,48,1200,7228.37648919,18154,0,34566,14497541,5622002,290966,1819744,98996,416.03884,37517.53930099,301841,435317,368086,724489,8241,456651,1090476,52720,29873.1239718,7718866,20,61.99,79.78,99.97,NA
2021-2022,Feb,32,WEST BENGAL,3220,ALIPURDUAR,9932497,204.218624809868,50,845,10097.3944133804,15341,0,59196,14246670,3505925,162007,3219255,121693,356.04605,39547.7940185804,279988,416052,297488,591357,17134,366044,875329,74537,29094.3535552,7238773,53,77.49,81.41,100.11,NA
2021-2022,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,12690302,195.885483337494,48,3561,21913.1019439012,178138,0,142865,17679003,1600273,194187,61701,6508,1044.33294,57588.0353597012,361518,555594,663302,1483100,17435,996822,2470352,321003,34630.6004758,8090018,81,63.57,50.44,100.19,NA
2021-2022,Jan,32,WEST BENGAL,3212,MURSHIDABAD,12027637,186.76031068498,43,1007,9289.42581435699,112755,0,163513,14452839,1146758,167200,144536,21578,978.6042,37260.197033557,330971,422194,682021,1244371,6066,1436815,2934554,276268,26992.1670192,4577505,91,82.14,46.6,100.16,NA
2021-2022,Jan,32,WEST BENGAL,3215,24 PARGANAS (NORTH),10712860,186.647695495176,45,999,13157.1096021141,63965,0,107022,13774166,3737176,286849,683041,47943,846.1234,39712.3964147941,301241,390285,504479,941733,15623,985839,1978300,170987,25709.16341268,7118399,80,56.86,50.6,100.28,NA
2021-2022,Jan,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),5440788,198.051474566421,66,314,11004.131633496,4847,0,11859,7969936,569335,15567,2638514,68362,400.12511,27188.832513496,119031,146367,124697,207225,12425,156566,312973,16706,15784.57577,4174454,14,32.07,59.17,100.47,NA
2021-2022,Jan,32,WEST BENGAL,3221,KALIMPONG,2755395,195.808681105767,78,390,6855.077643472,1515,0,3939,4329771,278736,5848,1404981,30033,0,15333.145133472,54873,73796,56200,91725,16088,65022,146986,5454,8478.06749,2259991,23,50.83,71.32,100.14,NA
