fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2022-2023,April,32,WEST BENGAL,3220,ALIPURDUAR,0,69.2803080944475,14,190,0.1,436,1,65225,1234167,276464,161169,306012,121713,26.89166,882.02636,82815,98252,296595,589878,0,326102,846254,65661,855.0347,649083,58,74.52,77.03,100.54,NA
2022-2023,April,32,WEST BENGAL,3221,KALIMPONG,0,103.4861964788,21,21,0,4,15,4239,163183,11489,5678,45203,29189,6.87114,175.74302,7542,9402,55536,89200,0,56492,142180,4243,168.87188,90428,23,82.19,91.63,100,NA
2022-2023,April,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,142.333549446186,12,277,0,2493,38,80355,450783,147898,595954,36544,119447,87.49045,729.1058942,36937,44079,798208,1634944,0,912120,2262324,82848,641.6154442,200560,64,37.63,43.04,101.34,NA
2022-2023,Dec,32,WEST BENGAL,3205,HOWRAH,0,225.075444468299,20,197,0,14308,0,18563,1364743,191152,73555,5197,993,434.98077,3506.6821431,66600,74185,232722,366188,125,409636,734055,32871,3071.7013731,711724,49,46.71,46.81,101.04,NA
2022-2023,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,237.311688985991,19,255,0,2296,9,74427,731877,406086,590679,5235,7784,722.4591,2459.28877,38363,44814,576789,1112467,1,661011,1453136,76723,1736.82967,488423,40,41.58,48.57,101.13,NA
2022-2023,Dec,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,211.210567591272,23,223,0,22836,5,85756,2028361,665524,264102,115574,44161,926.53157,5210.6443509,87871,103266,469460,871673,83,880563,2011528,108592,4284.1127809,1087811,77,63.01,62.31,108.65,NA
2022-2023,Dec,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,248.937636974196,18,8,0,903,3,10294,113160,10451,15198,35047,66479,390.68019,672.37802,6044,6526,122611,201750,25,128942,280601,11197,281.69783,60255,17,43.92,58.31,110.37,NA
2022-2023,Nov,32,WEST BENGAL,3201,NADIA,0,194.4833704177,18,524,0,26593,0,24570,1618292,286634,189431,36372,19613,826.92712,3974.2359448,85698,99286,384994,817098,15,764692,2094259,51163,3147.3088248,731653,77,58.96,45.25,100.07,NA
2022-2023,Nov,32,WEST BENGAL,3203,BIRBHUM,0,214.124317847093,26,780,0,52294,0,32509,2919624,718376,426830,157981,84252,720.33862,6971.9635937,109191,153427,569197,1181766,95,672839,1806598,84803,6251.6249737,1383206,70,80.74,36.77,100.13,NA
2022-2023,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,238.320140849494,14,217,0,1466,0,31833,1209944,440823,282170,175150,95716,341.8063,3225.346545,81115,90426,356564,703087,12,409073,1091193,33299,2883.540245,700864,18,45.54,51.39,101.75,NA
2022-2023,Nov,32,WEST BENGAL,3209,MALDAH,0,224.79071568553,27,2708,0,24397,0,79567,2027818,171382,186263,52054,59413,574.9229,5133.269495,73813,84497,518075,875444,24,730675,1881029,103964,4558.346595,1324280,78,37.67,15.37,105.63,NA
2022-2023,Nov,32,WEST BENGAL,3213,BANKURA,0,213.58997122291,24,498,0,24504,1,34426,1354237,412777,525208,118584,150909,869.68135,3762.19576859,55619,77543,527197,1260698,28,747642,1887621,58930,2892.51441859,679001,74,78.03,42.5,100.12,NA
2022-2023,Nov,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.636088514029,17,88,0,2134,0,14494,559143,158756,96953,78281,57170,312.94213,1641.6676844,31437,39210,178283,353893,12,277332,602650,16628,1328.7255544,277429,44,39.67,51.39,100.08,NA
2022-2023,Nov,32,WEST BENGAL,3222,JHARGRAM,0,236.348534677702,17,118,0,6738,0,24483,535964,85276,86246,144994,118715,380.77161,1647.5146704,29943,37644,184833,393623,10,237403,669481,31221,1266.7430604,240916,56,40.87,61.7,103.88,NA
2022-2023,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,214.843884901263,22,564,0,44599,0,39939,1944209,541073,595955,138806,119450,1233.02251,5410.0366562,85987,103458,798226,1634967,31,916062,2260513,84538,4177.0141462,824592,65,58.37,22.53,100.97,NA
2022-2023,Aug,32,WEST BENGAL,3201,NADIA,0,191.766197536854,18,524,0,18842,0,32289,1611679,285945,189431,36171,19613,508.92913,3599.5846648,85605,99171,384994,817098,15,763551,2102728,51131,3090.6555348,728464,77,60.02,47.13,100.06,NA
2022-2023,Aug,32,WEST BENGAL,3205,HOWRAH,0,221.433750045746,20,196,0,11433,0,21356,1338917,188866,73555,5162,993,176.8488,3141.6629231,66282,73818,232722,366188,123,406247,729588,32789,2964.8141231,694805,49,46.12,48.03,101.03,NA
2022-2023,Aug,32,WEST BENGAL,3207,JALPAIGURI,0,237.68947529803,14,217,0,1361,0,31918,1209944,440823,282170,175150,95716,238.16463,3114.074175,81115,90426,356564,703087,12,408926,1091029,33279,2875.909545,700864,18,47.77,54.03,101.75,NA
2022-2023,Aug,32,WEST BENGAL,3212,MURSHIDABAD,0,211.551349986223,27,98,0,38661,7,128461,2435173,210364,152222,30446,19784,590.06789,5741.709246,88227,99494,622336,1130092,18,1192309,2995945,167122,5151.641356,793340,90,73.54,24.92,101.4,NA
2022-2023,Aug,32,WEST BENGAL,3214,PURULIA,0,221.396058786679,26,610,0,26464,0,56710,1465366,150288,167253,231620,179735,402.6381,3646.9006708,55473,73151,356160,819612,31,532762,1716502,83174,3244.2625708,619994,87,73.96,27.61,100.19,NA
2022-2023,Aug,32,WEST BENGAL,3221,KALIMPONG,0,221.850942114856,48,40,0,19,1,4519,577212,39923,5678,159089,29191,35.55317,1316.10343,11780,14712,55538,89203,520,56495,142178,4538,1280.55026,316930,24,88.6,94.15,100.09,NA
2022-2023,Aug,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,210.347845620922,21,551,0,32845,0,51623,1827942,513671,595955,130508,119450,726.76637,4571.8029862,84843,101699,798222,1634963,21,913219,2262722,84468,3845.0366162,779864,65,58.02,24.3,100.9,NA
2022-2023,Oct,32,WEST BENGAL,3208,COOCHBEHAR,0,237.311688985991,19,255,0,2266,9,74457,731877,406086,590679,5235,7784,571.23124,2308.06091,38363,44814,576789,1112467,1,660243,1533344,76723,1736.82967,488423,40,41.82,48.85,101.13,NA
2022-2023,Oct,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.828671884933,17,88,0,1122,0,15504,558423,158662,96953,78206,57170,272.77369,1600.8636944,31424,39192,178283,353893,12,277284,602569,16626,1328.0900044,276893,44,39.73,51.5,100.05,NA
2022-2023,Oct,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,215.59301865917,22,561,0,42261,0,42270,1911607,533695,595955,137060,119450,1067.65848,5188.9497162,85627,102952,798226,1634967,29,913320,2260103,84531,4121.2912362,811928,65,59.38,23.1,100.97,NA
2022-2023,March,32,WEST BENGAL,3205,HOWRAH,0,225.233966060356,20,197,0,14527,0,18350,1366956,191287,73555,5197,993,568.13804,3646.9872531,66618,74208,232722,366188,126,409678,584675,32877,3078.8492131,712746,49,46.07,46.19,101.05,NA
2022-2023,March,32,WEST BENGAL,3212,MURSHIDABAD,0,218.326111483943,30,104,0,59098,7,108752,2840122,232589,152222,36673,19784,1382.56845,7583.296374,91953,103720,622338,1130095,29,1240587,2099429,167850,6200.727924,906911,90,74.43,21.9,101.36,NA
2022-2023,Feb,32,WEST BENGAL,3212,MURSHIDABAD,0,218.179188934231,30,104,0,56878,7,110971,2839893,232580,152222,36673,19784,1283.41045,7479.465964,91952,103718,622338,1130095,29,1240545,2222958,167849,6196.055514,906834,90,74.45,21.71,101.36,NA
2022-2023,Feb,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,248.937636974196,18,8,0,903,3,10294,113160,10451,15198,35047,66479,467.17656,748.87439,6044,6526,122611,201750,25,128942,216067,11197,281.69783,60255,17,43.92,58.31,110.37,NA
2022-2023,April,32,WEST BENGAL,3201,NADIA,0,94.4168662936202,11,311,0,5417,0,45280,516647,97325,189429,11971,19611,7.0154,494.8173072,44710,50776,384954,817049,0,761186,2099745,50697,487.8019072,235320,77,32.24,43.75,100.14,NA
2022-2023,April,32,WEST BENGAL,3203,BIRBHUM,0,123.793468092615,16,186,0,7993,20,74907,518579,143939,426812,33064,84251,62.64435,704.6112789,32300,42920,569173,1181721,1,672555,1817940,82900,641.9669289,256483,70,54,43.44,100.34,NA
2022-2023,April,32,WEST BENGAL,3209,MALDAH,0,187.094491994252,15,1451,0,1698,15,101151,550417,54111,186259,15623,59409,8.54348,1038.34337,35164,43081,518059,875420,0,729554,1878858,102849,1029.79989,308227,78,36.3,29.71,102.2,NA
2022-2023,April,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,129.065242502603,15,320,0,4164,5,122378,1403387,249868,328788,103374,171896,82.71104,1893.9958748,88216,106841,707875,1489344,6,882822,2236855,126542,1811.2848348,714570,62,45.62,46.24,105.21,NA
2022-2023,April,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,146.750691215117,21,226,0,6554,8,127745,669343,56197,173861,1450,5743,61.12581,1043.3912891,31823,42316,613247,1371817,0,915686,2481115,134299,982.2654791,299614,75,47.12,31.9,100,NA
2022-2023,April,32,WEST BENGAL,3212,MURSHIDABAD,0,129.805434773555,17,43,0,2959,35,162691,840403,99591,152221,13830,19784,62.0518,1152.940568,48782,56271,622312,1130062,2,1173628,2966511,165650,1090.888768,286243,89,61.2,46.31,103.14,NA
2022-2023,April,32,WEST BENGAL,3213,BANKURA,0,114.653579133864,15,251,0,1943,11,56398,394534,148951,525196,38329,150907,60.05504,512.4023919,25503,34258,527181,1260670,0,732547,1871024,58341,452.3473519,198045,74,69.77,58.47,100,NA
2022-2023,April,32,WEST BENGAL,3214,PURULIA,0,152.810275909794,19,288,0,4900,3,77884,501432,52122,167248,86640,179719,36.32053,802.5601527,26183,34633,356129,819560,2,530632,1715175,82784,766.2396227,219481,87,69.93,36.11,100.02,NA
2022-2023,April,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,130.642337891401,21,308,0,5057,69,260153,1907826,489099,337917,38659,12708,105.01413,2597.4426193,88789,111611,1022575,1812200,3,1407260,3284668,265210,2492.4284893,797845,75,31.09,32.22,100.11,NA
2022-2023,April,32,WEST BENGAL,3222,JHARGRAM,0,157.67499575421,14,88,0,113,1,30964,317962,53882,86246,95142,118715,33.96209,535.30866,21492,26208,184828,393612,1,235001,665381,31077,501.34657,144334,56,37.98,63.45,104.29,NA
2022-2023,May,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,175.796108188632,15,21,0,88,0,2796,107405,57052,63584,27485,38076,31.03524,219.84905,7151,7475,70930,139436,0,116358,263570,2884,188.81381,79759,59,66.84,71.23,100,NA
2022-2023,May,32,WEST BENGAL,3206,HOOGHLY,0,166.623120088012,14,314,0,1042,4,37651,1024407,443389,557134,71989,107202,259.53047,1966.4293758,72939,87420,739096,1387748,0,831919,1818209,38693,1706.8989058,494139,19,39.11,54.16,101.89,NA
2022-2023,May,32,WEST BENGAL,3212,MURSHIDABAD,0,195.668034939273,20,57,0,6876,13,159191,1243758,133196,152222,16150,19784,257.9894,2691.626238,61041,70649,622325,1130079,4,1175138,2968043,166067,2433.636838,431479,89,64.65,39.29,102.5,NA
2022-2023,May,32,WEST BENGAL,3220,ALIPURDUAR,0,188.862587746458,18,352,0.1,671,0,65670,2478875,550202,161171,612300,121713,73.07448,4754.841952,135288,164554,296598,589883,35,326394,843062,66341,4681.667472,1307102,58,83.91,81.9,100.53,NA
2022-2023,May,32,WEST BENGAL,3222,JHARGRAM,0,199.623367560562,16,110,0,267,0,30853,441364,73769,86246,128185,118715,76.23132,957.297,26424,32803,184831,393619,5,235276,665853,31120,881.06568,200221,56,39.34,63.47,103.53,NA
2022-2023,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,233.716852774437,15,21,0,434,0,2451,116420,61256,63584,30349,38076,90.16974,362.2629,7279,7633,70930,139436,0,116458,263447,2885,272.09316,86952,59,65.21,66.89,100,NA
2022-2023,Sep,32,WEST BENGAL,3214,PURULIA,0,213.265809103788,27,652,0,38200,0,45051,1696964,164441,167253,262527,179737,512.26217,4131.3061748,61730,81534,356161,819614,37,532965,1716869,83251,3619.0440048,721823,87,74.74,24.46,100.24,NA
2022-2023,Sep,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.828671884933,17,88,0,1063,0,15563,558423,158662,96953,78206,57170,242.02525,1570.1152544,31424,39192,178283,353893,12,277284,602567,16626,1328.0900044,276893,44,39.84,51.65,100.05,NA
2022-2023,June,32,WEST BENGAL,3201,NADIA,0,178.391544333155,17,517,0,10676,0,40446,1507382,278010,189430,34712,19613,318.11336,3007.1553888,84579,97635,384968,817068,14,763079,2102321,51122,2689.0420288,686190,77,58.41,52.87,100.07,NA
2022-2023,June,32,WEST BENGAL,3212,MURSHIDABAD,0,174.389092816682,22,97,0,13406,10,153132,1839540,173525,152222,23692,19784,360.70833,3568.665448,82851,93727,622334,1130090,10,1176587,2970511,166538,3207.957118,615452,89,65.68,35.16,101.71,NA
2022-2023,June,32,WEST BENGAL,3214,PURULIA,0,204.121944671182,23,522,0,12312,0,70768,1122200,124361,167252,189280,179732,245.66234,2536.3188031,48231,63715,356152,819601,15,532292,1716027,83080,2290.6564631,481047,87,69.67,34.21,100.22,NA
2022-2023,June,32,WEST BENGAL,3222,JHARGRAM,0,226.927847392654,17,118,0,524,0,30666,516253,82685,86246,142896,118715,84.89793,1256.41975,29372,36924,184831,393619,6,235398,666089,31190,1171.52182,233278,56,41.39,64.27,103.73,NA
2022-2023,Oct,32,WEST BENGAL,3203,BIRBHUM,0,215.051429809773,26,777,0,49844,0,34942,2887496,712541,426830,157540,84252,697.83842,6907.4398537,108806,152815,569197,1181766,90,672818,1815666,84786,6209.6014337,1371271,70,80.81,37.03,100.06,NA
2022-2023,Oct,32,WEST BENGAL,3205,HOWRAH,0,224.712637858727,20,196,0,13962,0,18877,1356987,190383,73555,5197,993,339.88419,3389.2054731,66527,74090,232722,366188,124,408053,732055,32839,3049.3212831,707267,49,46.55,46.99,101.04,NA
2022-2023,Oct,32,WEST BENGAL,3209,MALDAH,0,225.929348702596,26,2668,0,21618,0,82334,1928351,166010,186263,49711,59413,500.68146,4857.392315,72091,82640,518075,875444,23,730382,1880618,103952,4356.710855,1254249,78,37.75,15.83,104.69,NA
2022-2023,Oct,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,225.566893970261,21,954,0,33034,0,95511,4557693,788618,328804,352230,171901,908.005,11188.6515368,212348,274468,707965,1489490,192,886667,2241739,128545,10280.6465368,2231262,62,53.43,47.53,104.7,NA
2022-2023,Oct,32,WEST BENGAL,3222,JHARGRAM,0,235.920298569013,17,118,0,3312,0,27898,533478,84582,86246,144641,118715,328.88799,1587.4708804,29906,37601,184833,393623,10,235657,666658,31210,1258.5828904,240074,56,40.47,61.11,103.9,NA
2022-2023,Nov,32,WEST BENGAL,3206,HOOGHLY,0,205.77789292051,16,387,0,4957,3,34070,1456376,610584,557137,95130,107203,975.88826,3972.7881058,87876,106076,739112,1387768,37,836627,1817168,39027,2996.8998458,704554,19,37.4,48.55,102.03,NA
2022-2023,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,238.602885246682,27,832,0,49007,9,217981,4160237,881751,337971,49337,12708,1214.65074,11141.0962551,153716,198501,1022769,1812500,119,1413552,3291243,266988,9926.4455151,1725082,75,47.83,38.49,100.07,NA
2022-2023,Nov,32,WEST BENGAL,3220,ALIPURDUAR,0,231.836655845199,19,372,0.7426,1686,0,65025,2675546,594608,161176,656152,121713,320.50055,6524.139522,139851,170991,296607,589902,68,326676,766314,66711,6202.896372,1409243,58,82.26,80.12,100.53,NA
2022-2023,Dec,32,WEST BENGAL,3203,BIRBHUM,0,214.133508322533,26,784,0,53712,0,31102,2948201,723655,426830,158871,84252,884.18972,7197.2759537,109460,153897,569197,1181766,95,678702,1771861,84814,6313.0862337,1393637,70,80.57,36.27,100.31,NA
2022-2023,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,233.716852774437,15,21,0,457,0,2428,116420,61256,63584,30349,38076,130.76035,402.85351,7279,7633,70930,139436,0,116492,257244,2885,272.09316,86952,59,65.28,66.69,100,NA
2022-2023,Dec,32,WEST BENGAL,3207,JALPAIGURI,0,238.320140849494,14,217,0,1491,0,31817,1209944,440823,282170,175150,95716,434.2197,3317.759945,81115,90426,356564,703087,12,412097,1079231,33308,2883.540245,700864,18,44.98,50.77,101.75,NA
2022-2023,Dec,32,WEST BENGAL,3209,MALDAH,0,227.866973697642,27,2710,0,26452,0,77512,2067001,172824,186263,52726,59413,635.13534,5345.147965,73897,84599,518075,875444,24,730914,1738359,103964,4710.012625,1355776,78,38.43,15.14,105.56,NA
2022-2023,Dec,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,215.951755550976,28,646,0,51759,0,83554,2144848,154478,173861,4291,5745,1158.96333,5790.8002399,76471,101938,613300,1371904,48,918202,2249480,135313,4631.8369099,970781,75,59.43,32.78,100.1,NA
2022-2023,Dec,32,WEST BENGAL,3212,MURSHIDABAD,0,216.917812488122,30,104,0,54272,7,113555,2815171,231151,152222,36184,19784,1060.06029,7166.667641,91782,103520,622338,1130095,28,1240142,3074175,167827,6106.607351,900761,90,75.44,22.2,101.36,NA
2022-2023,Dec,32,WEST BENGAL,3213,BANKURA,0,215.043405347089,24,499,0,27050,1,31883,1362087,414907,525208,118992,150909,958.55768,3887.63594859,55636,77585,527197,1260698,28,751219,1888934,58933,2929.07826859,683104,74,77.91,42.17,100.12,NA
2022-2023,Dec,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.73180642519,17,88,0,2158,0,14472,559143,158756,96953,78281,57170,345.14057,1674.4013244,31437,39210,178283,353893,12,277896,581491,16630,1329.2607544,277429,44,39.69,51.37,100.08,NA
2022-2023,Dec,32,WEST BENGAL,3220,ALIPURDUAR,0,231.836655845199,19,372,0.7426,1766,0,64973,2675546,594608,161176,656152,121713,355.51911,6559.158082,139851,170991,296607,589902,68,326689,719779,66739,6202.896372,1409243,58,81.74,79.96,100.53,NA
2022-2023,Dec,32,WEST BENGAL,3222,JHARGRAM,0,236.857018464587,17,118,0,6860,0,24361,535999,85291,86246,145014,118715,422.96821,1692.5194604,29943,37644,184833,393623,10,237946,658652,31221,1269.5512504,240931,56,39.77,60.74,103.88,NA
2022-2023,Aug,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,184.336270974807,17,129,0,1863,0,3007,241063,110433,104856,46132,26656,189.52235,633.8888949,14027,17050,93109,202165,6,141404,378319,4870,444.3665449,128441,58,50.19,45.45,100.23,NA
2022-2023,Aug,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.828671884933,17,88,0,875,0,15751,558423,158662,96953,78206,57170,194.90524,1522.9952444,31424,39192,178283,353893,12,277280,602549,16626,1328.0900044,276893,44,40.02,51.83,100.05,NA
2022-2023,Aug,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,242.826442213034,18,8,0,637,3,10557,111738,10246,15198,34576,66479,184.11061,455.44002,6044,6526,122611,201750,20,128938,310489,11194,271.32941,59428,17,43.65,58.35,110.52,NA
2022-2023,Aug,32,WEST BENGAL,3220,ALIPURDUAR,0,231.836655845199,19,372,0.7426,1224,0,65467,2675546,594608,161176,656152,121713,181.87986,6385.518832,139851,170991,296607,589902,68,326597,837832,66691,6202.896372,1409243,58,83.04,80.82,100.53,NA
2022-2023,Aug,32,WEST BENGAL,3222,JHARGRAM,0,236.097630197215,17,118,0,1155,0,30038,526989,83713,86246,144138,118715,221.42061,1465.6291504,29688,37342,184833,393623,10,235444,666172,31193,1244.2085404,237791,56,41.53,62.27,103.88,NA
2022-2023,Jan,32,WEST BENGAL,3213,BANKURA,0,215.650868910459,24,499,0,27824,1,31109,1365456,415363,525208,119063,150909,1047.3401,3991.95782859,55657,77618,527197,1260698,28,751244,1880008,58933,2944.61772859,685317,74,77.57,42.14,100.12,NA
2022-2023,Jan,32,WEST BENGAL,3214,PURULIA,0,222.960463088522,30,694,0,53540,0,29743,1975605,181596,167253,299384,179737,802.42011,5207.2381668,65020,85771,356163,819617,50,541009,1664944,83283,4404.8180568,831647,87,77.89,20.95,100.4,NA
2022-2023,Jan,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,237.73180642519,17,88,0,2189,0,14441,559143,158756,96953,78281,57170,378.78332,1708.0440744,31437,39210,178283,353893,12,277897,525346,16630,1329.2607544,277429,44,39.62,51.46,100.08,NA
2022-2023,Jan,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,248.937636974196,18,8,0,903,3,10294,113160,10451,15198,35047,66479,422.16444,703.86227,6044,6526,122611,201750,25,128942,226017,11197,281.69783,60255,17,43.92,58.31,110.37,NA
2022-2023,Jan,32,WEST BENGAL,3221,KALIMPONG,0,222.347110310341,49,40,0,19,1,4520,578332,39990,5678,159366,29191,82.07957,1367.98406,11781,14713,55538,89203,528,56495,98641,4539,1285.90449,317142,24,89.58,94.48,100.09,NA
